StudentName,Lecture,FileName,ErrorMessage,シンボル,シンボルの種類,ワードA,ワードAの種類,ワードB,ワードBの種類,ワードC,ワードCの種類,発生時刻,修正時刻,修正時間,isWorking,複合数,同時修正数,CT(sec),GeneRef
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191606200\ProjectBase\ShootingStar.java,"class、interfaceまたはenumがありません",,,,,,,,,1383191606200,1383191616297,0:00:10,true,1,1,10,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191616297\ProjectBase\ShootingStar.java,"この文に制御が移ることはありません",,,,,,,,,1383191616297,1383191646237,0:00:29,true,1,1,29,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191740186\ProjectBase\ShootingStar.java,"この文に制御が移ることはありません",,,,,,,,,1383191740186,1383191816379,0:01:16,true,1,1,76,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191816379\ProjectBase\ShootingStar.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383191816379,1383191847065,0:00:30,true,1,1,30,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191914301\ProjectBase\ShootingStar.java,"class、interfaceまたはenumがありません",,,,,,,,,1383191914301,1383191964908,0:00:50,true,1,1,50,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383192029961\ProjectBase\ShootingStar.java,"この文に制御が移ることはありません",,,,,,,,,1383192029961,1383192181142,0:02:31,true,1,1,151,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204308085\ProjectBase\Shootingstar2.java,"文ではありません",,,,,,,,,1383204308085,1383204355315,0:00:07,true,6,6,7,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204308085\ProjectBase\Shootingstar2.java,"';'がありません",,,,,,,,,1383204308085,1383204355315,0:00:07,true,6,6,7,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204308085\ProjectBase\Shootingstar2.java,"文ではありません",,,,,,,,,1383204308085,1383204355315,0:00:07,true,6,6,7,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204308085\ProjectBase\Shootingstar2.java,"文ではありません",,,,,,,,,1383204308085,1383204355315,0:00:07,true,6,6,7,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204308085\ProjectBase\Shootingstar2.java,"';'がありません",,,,,,,,,1383204308085,1383204355315,0:00:07,true,6,6,7,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204308085\ProjectBase\Shootingstar2.java,"文ではありません",,,,,,,,,1383204308085,1383204355315,0:00:07,true,6,6,7,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204575823\ProjectBase\Shootingstar2.java,"';'がありません",,,,,,,,,1383204575823,1383204643877,0:00:08,true,6,1,8,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204575823\ProjectBase\Shootingstar2.java,"文ではありません",,,,,,,,,1383204575823,1383204635471,0:00:12,true,6,2,12,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204575823\ProjectBase\Shootingstar2.java,"';'がありません",,,,,,,,,1383204575823,1383204611352,0:00:11,true,6,3,11,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204575823\ProjectBase\Shootingstar2.java,"文ではありません",,,,,,,,,1383204575823,1383204635471,0:00:12,true,6,2,12,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204575823\ProjectBase\Shootingstar2.java,"';'がありません",,,,,,,,,1383204575823,1383204611352,0:00:11,true,6,3,11,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204575823\ProjectBase\Shootingstar2.java,"class、interfaceまたはenumがありません",,,,,,,,,1383204575823,1383204611352,0:00:11,true,6,3,11,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204643877\ProjectBase\Shootingstar2.java,"この文に制御が移ることはありません",,,,,,,,,1383204643877,1383204764987,0:02:01,true,1,1,121,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204764987\ProjectBase\Shootingstar2.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383204764987,1383204772172,0:00:07,true,1,1,7,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178165497\ProjectBase\Swastika.java,"';'がありません",,,,,,,,,1383178165497,1383178181818,0:00:16,true,1,1,16,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178590223\ProjectBase\Swastika.java,"<identifier>がありません",,,,,,,,,1383178590223,1383178699909,0:00:13,true,6,4,13,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178590223\ProjectBase\Swastika.java,"<identifier>がありません",,,,,,,,,1383178590223,1383178699909,0:00:13,true,6,4,13,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178590223\ProjectBase\Swastika.java,"<identifier>がありません",,,,,,,,,1383178590223,1383178699909,0:00:13,true,6,4,13,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178590223\ProjectBase\Swastika.java,"<identifier>がありません",,,,,,,,,1383178590223,1383178699909,0:00:13,true,6,4,13,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178590223\ProjectBase\Swastika.java,"';'がありません",,,,,,,,,1383178590223,1383178645014,0:00:27,true,6,2,27,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178590223\ProjectBase\Swastika.java,"<identifier>がありません",,,,,,,,,1383178590223,1383178645014,0:00:27,true,6,2,27,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178659397\ProjectBase\Swastika.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383178659397,1383178722922,0:00:23,true,5,1,23,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178722922\ProjectBase\Swastika.java,"シンボルを見つけられません","Tutle",クラス,,,,,,,1383178722922,1383178763473,0:00:40,true,1,1,40,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178763473\ProjectBase\Swastika.java,"シンボルを見つけられません","Turstle",クラス,,,,,,,1383178763473,1383178771374,0:00:07,true,1,1,7,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178771374\ProjectBase\Swastika.java,"シンボルを見つけられません","Turrtle",クラス,,,,,,,1383178771374,1383178778278,0:00:06,true,1,1,6,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178909924\ProjectBase\Swastika.java,"<identifier>がありません",,,,,,,,,1383178909924,1383178933832,0:00:23,true,1,1,23,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383179067346\ProjectBase\Swastika.java,"式の開始が不正です",,,,,,,,,1383179067346,1383179093213,0:00:12,true,2,2,12,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383179067346\ProjectBase\Swastika.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383179067346,1383179093213,0:00:12,true,2,2,12,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383179093213\ProjectBase\Swastika.java,"class、interfaceまたはenumがありません",,,,,,,,,1383179093213,1383179102092,0:00:08,true,1,1,8,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383180827095\ProjectBase\Swastika.java,"';'がありません",,,,,,,,,1383180827095,1383180837378,0:00:10,true,1,1,10,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383180837378\ProjectBase\Swastika.java,"シンボルを見つけられません","kami",変数,,,,,,,1383180837378,1383181329859,0:08:12,true,1,1,492,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383181329859\ProjectBase\Swastika.java,"文ではありません",,,,,,,,,1383181329859,1383181373810,0:00:14,true,4,3,14,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383181329859\ProjectBase\Swastika.java,"文ではありません",,,,,,,,,1383181329859,1383181373810,0:00:14,true,4,3,14,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383181329859\ProjectBase\Swastika.java,"文ではありません",,,,,,,,,1383181329859,1383181373810,0:00:14,true,4,3,14,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383181329859\ProjectBase\Swastika.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383181329859,1383181401181,0:00:27,true,4,1,27,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383181600665\ProjectBase\Swastika.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383181600665,1383181610803,0:00:10,true,1,1,10,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182454230\ProjectBase\TurtleRace.java,"<identifier>がありません",,,,,,,,,1383182454230,1383182465236,0:00:11,true,2,1,11,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182454230\ProjectBase\TurtleRace.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383182454230,1383182470983,0:00:05,true,2,1,5,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182470983\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kama",変数,,,,,,,1383182470983,1383182590056,0:00:19,true,6,6,19,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182470983\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kami",変数,,,,,,,1383182470983,1383182590056,0:00:19,true,6,6,19,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182470983\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kami",変数,,,,,,,1383182470983,1383182590056,0:00:19,true,6,6,19,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182470983\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kamu",変数,,,,,,,1383182470983,1383182590056,0:00:19,true,6,6,19,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182470983\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kamu",変数,,,,,,,1383182470983,1383182590056,0:00:19,true,6,6,19,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182470983\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kamu",変数,,,,,,,1383182470983,1383182590056,0:00:19,true,6,6,19,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,"文ではありません",,,,,,,,,1383182590056,1383182631096,0:00:10,true,12,2,10,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,"';'がありません",,,,,,,,,1383182590056,1383182611031,0:00:01,true,12,11,1,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,"文ではありません",,,,,,,,,1383182590056,1383182611031,0:00:01,true,12,11,1,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,"';'がありません",,,,,,,,,1383182590056,1383182611031,0:00:01,true,12,11,1,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,"文ではありません",,,,,,,,,1383182590056,1383182611031,0:00:01,true,12,11,1,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,"';'がありません",,,,,,,,,1383182590056,1383182611031,0:00:01,true,12,11,1,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,"文ではありません",,,,,,,,,1383182590056,1383182611031,0:00:01,true,12,11,1,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,"';'がありません",,,,,,,,,1383182590056,1383182611031,0:00:01,true,12,11,1,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,"文ではありません",,,,,,,,,1383182590056,1383182611031,0:00:01,true,12,11,1,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,"';'がありません",,,,,,,,,1383182590056,1383182611031,0:00:01,true,12,11,1,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,"文ではありません",,,,,,,,,1383182590056,1383182611031,0:00:01,true,12,11,1,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,"';'がありません",,,,,,,,,1383182590056,1383182611031,0:00:01,true,12,11,1,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182611031\ProjectBase\TurtleRace.java,"浮動小数点リテラルが不正です",,,,,,,,,1383182611031,1383182631096,0:00:10,true,2,2,10,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182631096\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kama",変数,,,,,,,1383182631096,1383182646325,0:00:02,true,6,6,2,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182631096\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kami",変数,,,,,,,1383182631096,1383182646325,0:00:02,true,6,6,2,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182631096\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kami",変数,,,,,,,1383182631096,1383182646325,0:00:02,true,6,6,2,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182631096\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kam",変数,,,,,,,1383182631096,1383182646325,0:00:02,true,6,6,2,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182631096\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kamu",変数,,,,,,,1383182631096,1383182646325,0:00:02,true,6,6,2,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182631096\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kamu",変数,,,,,,,1383182631096,1383182646325,0:00:02,true,6,6,2,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182646325\ProjectBase\TurtleRace.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383182646325,1383182656402,0:00:10,true,1,1,10,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182656402\ProjectBase\TurtleRace.java,"シンボルを見つけられません","kam",変数,,,,,,,1383182656402,1383182670342,0:00:13,true,1,1,13,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383183023527\ProjectBase\TurtleRace.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383183023527,1383183036002,0:00:12,true,1,1,12,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383183167622\ProjectBase\TurtleRace.java,"文ではありません",,,,,,,,,1383183167622,1383183299880,0:00:29,true,5,3,29,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383183167622\ProjectBase\TurtleRace.java,"';'がありません",,,,,,,,,1383183167622,1383183299880,0:00:29,true,5,3,29,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383183167622\ProjectBase\TurtleRace.java,"文ではありません",,,,,,,,,1383183167622,1383183299880,0:00:29,true,5,3,29,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383183167622\ProjectBase\TurtleRace.java,"';'がありません",,,,,,,,,1383183167622,1383183211315,0:00:21,true,5,2,21,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383183167622\ProjectBase\TurtleRace.java,"';'がありません",,,,,,,,,1383183167622,1383183211315,0:00:21,true,5,2,21,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383183299880\ProjectBase\TurtleRace.java,"変数Aは初期化されていない可能性があります",,,"",変数,,,,,1383183299880,1383183444412,0:02:24,true,1,1,144,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383179630468\ProjectBase\TurtleRelay.java,"';'がありません",,,,,,,,,1383179630468,1383179690328,0:00:14,true,5,4,14,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383179630468\ProjectBase\TurtleRelay.java,"<identifier>がありません",,,,,,,,,1383179630468,1383179690328,0:00:14,true,5,4,14,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383179630468\ProjectBase\TurtleRelay.java,"文ではありません",,,,,,,,,1383179630468,1383179690328,0:00:14,true,5,4,14,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383179630468\ProjectBase\TurtleRelay.java,"';'がありません",,,,,,,,,1383179630468,1383179690328,0:00:14,true,5,4,14,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383179630468\ProjectBase\TurtleRelay.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383179630468,1383179712035,0:00:21,true,5,1,21,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383180204530\ProjectBase\TurtleRelay.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383180204530,1383180209668,0:00:05,true,1,1,5,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383180209668\ProjectBase\TurtleRelay.java,"シンボルを見つけられません","Kami",変数,,,,,,,1383180209668,1383180233041,0:00:10,true,2,1,10,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383180209668\ProjectBase\TurtleRelay.java,"シンボルを見つけられません","Kame",変数,,,,,,,1383180209668,1383180222910,0:00:13,true,2,1,13,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383180479661\ProjectBase\TurtleRelay.java,"互換性のない型",,,,,,,,,1383180479661,1383180521382,0:00:20,true,2,2,20,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383180479661\ProjectBase\TurtleRelay.java,"互換性のない型",,,,,,,,,1383180479661,1383180521382,0:00:20,true,2,2,20,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177464552\ProjectBase\TwoTurtle.java,"Aは不正な文字です",,,"\65373",文字,,,,,1383177464552,1383177625909,0:01:48,true,2,2,108,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177464552\ProjectBase\TwoTurtle.java,"';'がありません",,,,,,,,,1383177464552,1383177499766,0:00:35,true,2,1,35,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177591533\ProjectBase\TwoTurtle.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383177591533,1383177625909,0:00:17,true,2,2,17,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177625909\ProjectBase\TwoTurtle.java,"class、interfaceまたはenumがありません",,,,,,,,,1383177625909,1383177640957,0:00:15,true,1,1,15,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177640957\ProjectBase\TwoTurtle.java,"互換性のない型",,,,,,,,,1383177640957,1383177660052,0:00:04,true,4,4,4,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177640957\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","kametarou",変数,,,,,,,1383177640957,1383177660052,0:00:04,true,4,4,4,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177640957\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","kametarou",変数,,,,,,,1383177640957,1383177660052,0:00:04,true,4,4,4,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177640957\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","i",変数,,,,,,,1383177640957,1383177660052,0:00:04,true,4,4,4,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177660052\ProjectBase\TwoTurtle.java,"class、interfaceまたはenumがありません",,,,,,,,,1383177660052,1383177696468,0:00:36,true,1,1,36,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177696468\ProjectBase\TwoTurtle.java,"互換性のない型",,,,,,,,,1383177696468,1383177735781,0:00:09,true,4,4,9,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177696468\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","kametarou",変数,,,,,,,1383177696468,1383177735781,0:00:09,true,4,4,9,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177696468\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","kametarou",変数,,,,,,,1383177696468,1383177735781,0:00:09,true,4,4,9,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177696468\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","i",変数,,,,,,,1383177696468,1383177735781,0:00:09,true,4,4,9,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177735781\ProjectBase\TwoTurtle.java,"class、interfaceまたはenumがありません",,,,,,,,,1383177735781,1383177875892,0:02:20,true,1,1,140,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177875892\ProjectBase\TwoTurtle.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383177875892,1383177883811,0:00:07,true,1,1,7,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177883811\ProjectBase\TwoTurtle.java,"互換性のない型",,,,,,,,,1383177883811,1383177929515,0:00:15,true,3,3,15,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177883811\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","kametarou",変数,,,,,,,1383177883811,1383177929515,0:00:15,true,3,3,15,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177883811\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","kametarou",変数,,,,,,,1383177883811,1383177929515,0:00:15,true,3,3,15,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177929515\ProjectBase\TwoTurtle.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383177929515,1383177942242,0:00:12,true,1,1,12,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177942242\ProjectBase\TwoTurtle.java,"互換性のない型",,,,,,,,,1383177942242,1383178077186,0:00:33,true,3,1,33,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177942242\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","kametarou",変数,,,,,,,1383177942242,1383177980043,0:00:18,true,3,2,18,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177942242\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","kametarou",変数,,,,,,,1383177942242,1383177980043,0:00:18,true,3,2,18,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177980043\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","Kametarou",変数,,,,,,,1383177980043,1383178011378,0:00:15,true,5,2,15,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177980043\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","Kametarou",変数,,,,,,,1383177980043,1383178011378,0:00:15,true,5,2,15,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177980043\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","Kamejiro",変数,,,,,,,1383177980043,1383178043562,0:00:08,true,5,4,8,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383177980043\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","Kamejiro",変数,,,,,,,1383177980043,1383178043562,0:00:08,true,5,4,8,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178011378\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","kametarou",変数,,,,,,,1383178011378,1383178043562,0:00:08,true,5,4,8,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178011378\ProjectBase\TwoTurtle.java,"シンボルを見つけられません","kametarou",変数,,,,,,,1383178011378,1383178043562,0:00:08,true,5,4,8,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383276988529\ProjectBase\CopyOfShootingstar.java,"';'がありません",,,,,,,,,1383276988529,1383276998828,0:00:10,false,1,1,10,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-6\1383792775999\ProjectBase\CopyOfZero655.java,"構文解析中にファイルの終わりに移りました",,,,,,,,,1383792775999,1383792784810,0:00:08,true,1,1,8,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-6\1383792784810\ProjectBase\CopyOfZero655.java,"互換性のない型",,,,,,,,,1383792784810,1383796306421,0:00:15,false,21,21,15,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-6\1383792784810\ProjectBase\CopyOfZero655.java,"互換性のない型",,,,,,,,,1383792784810,1383796306421,0:00:15,false,21,21,15,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-6\1383792784810\ProjectBase\CopyOfZero655.java,"互換性のない型",,,,,,,,,1383792784810,1383796306421,0:00:15,false,21,21,15,false
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-6\1383792784810\ProjectBase\CopyOfZero655.java,"互換性のない型",,,,,,,,,1383792784810,1383796306421,0:00:15,false,21,21,15,false
