StudentName,Lecture,FileName,ErrorMessage,シンボル,シンボルの種類,ワードA,ワードAの種類,ワードB,ワードBの種類,ワードC,ワードCの種類,発生時刻,修正時刻,修正時間,isWorking,複合数,同時修正数,CT(sec),GeneRef
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383232269959\ProjectBase\Hurdling.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38323E+12,1.38323E+12,0:00:25,TRUE,3,3,25,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383232345739\ProjectBase\Hurdling.java,class、interfaceまたはenumがありません,,,,,,,,,1.38323E+12,1.38323E+12,0:00:52,TRUE,1,1,52,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383232398015\ProjectBase\Hurdling.java,シンボルを見つけられません,o,変数,,,,,,,1.38323E+12,1.38323E+12,0:00:08,TRUE,1,1,8,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383232406332\ProjectBase\Hurdling.java,クラスAのメソッドBは指定された型に適用できません。,,,Turtle,クラス,sleep,メソッド,,,1.38323E+12,1.38323E+12,0:01:08,TRUE,1,1,68,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383232619035\ProjectBase\Hurdling.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38323E+12,1.38323E+12,0:00:25,TRUE,1,1,25,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383232720400\ProjectBase\Hurdling.java,互換性のない型,,,,,,,,,1.38323E+12,1.38323E+12,0:00:24,TRUE,1,1,24,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383275932277\ProjectBase\Hurdling.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38328E+12,1.38328E+12,0:00:23,TRUE,1,1,23,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383322025710\ProjectBase\Hurdling.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38332E+12,1.38332E+12,0:00:14,TRUE,1,1,14,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383322860639\ProjectBase\Hurdling.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38332E+12,1.38332E+12,0:00:38,TRUE,1,1,38,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383629205455\ProjectBase\Hurdling.java,シンボルを見つけられません,sleeep(),メソッド,,,,,,,1.38363E+12,1.38363E+12,0:00:42,TRUE,1,1,42,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383629248203\ProjectBase\Hurdling.java,クラスAのメソッドBは指定された型に適用できません。,,,Turtle,クラス,sleep,メソッド,,,1.38363E+12,1.38363E+12,0:02:53,TRUE,1,1,173,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383629331678\ProjectBase\Hurdling.java,クラスAのメソッドBは指定された型に適用できません。,,,Turtle,クラス,sleep,メソッド,,,1.38363E+12,1.38363E+12,0:04:36,TRUE,2,1,276,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383629698554\ProjectBase\Hurdling.java,class、interfaceまたはenumがありません,,,,,,,,,1.38363E+12,1.38363E+12,0:00:04,TRUE,1,1,4,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383629703172\ProjectBase\Hurdling.java,クラスAのメソッドBは指定された型に適用できません。,,,Turtle,クラス,sleep,メソッド,,,1.38363E+12,1.38363E+12,0:00:17,TRUE,1,1,17,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383631397011\ProjectBase\Hurdling.java,')'がありません,,,,,,,,,1.38363E+12,1.38363E+12,0:00:07,TRUE,2,2,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383631397011\ProjectBase\Hurdling.java,式の開始が不正です,,,,,,,,,1.38363E+12,1.38363E+12,0:00:07,TRUE,2,2,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383183959486\ProjectBase\Rotation.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38318E+12,1.38318E+12,0:00:11,TRUE,1,1,11,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383184286546\ProjectBase\Rotation.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38318E+12,1.38318E+12,0:00:04,TRUE,1,1,4,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383184291498\ProjectBase\Rotation.java,staticでないメソッドAをstaticコンテキストから参照することはできません,,,rt(double),メソッド,,,,,1.38318E+12,1.38318E+12,0:00:25,TRUE,1,1,25,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383184751285\ProjectBase\ShootingStar.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38318E+12,1.38318E+12,0:00:13,TRUE,1,1,13,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383184765031\ProjectBase\ShootingStar.java,AはBでprivateアクセスされます,,,random,変数,はTurtle,クラス,,,1.38318E+12,1.38318E+12,0:01:32,TRUE,3,2,92,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383184765031\ProjectBase\ShootingStar.java,AはBでprivateアクセスされます,,,random,変数,はTurtle,クラス,,,1.38318E+12,1.38318E+12,0:01:32,TRUE,3,2,92,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383184765031\ProjectBase\ShootingStar.java,型Aは間接参照できません,,,nt,型,,,,,1.38318E+12,1.38319E+12,0:00:28,TRUE,3,1,28,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383184799060\ProjectBase\ShootingStar.java,シンボルを見つけられません,satar,変数,,,,,,,1.38318E+12,1.38318E+12,0:00:26,TRUE,4,1,26,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383185005921\ProjectBase\ShootingStar.java,この文に制御が移ることはありません,,,,,,,,,1.38319E+12,1.38319E+12,0:01:18,TRUE,1,1,78,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383185334015\ProjectBase\ShootingStar.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38319E+12,1.38319E+12,0:00:11,TRUE,1,1,11,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383185832494\ProjectBase\ShootingStar.java,';'がありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:14,TRUE,3,3,14,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383185832494\ProjectBase\ShootingStar.java,';'がありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:14,TRUE,3,3,14,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383185832494\ProjectBase\ShootingStar.java,class、interfaceまたはenumがありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:14,TRUE,3,3,14,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383185875371\ProjectBase\ShootingStar.java,互換性のない型,,,,,,,,,1.38319E+12,1.38319E+12,0:00:18,TRUE,1,1,18,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383185893648\ProjectBase\ShootingStar.java,この文に制御が移ることはありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:07,TRUE,1,1,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383185901527\ProjectBase\ShootingStar.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38319E+12,1.38319E+12,0:00:15,TRUE,1,1,15,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383185982582\ProjectBase\ShootingStar.java,class、interfaceまたはenumがありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:07,TRUE,1,1,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383186109680\ProjectBase\ShootingStar.java,式の開始が不正です,,,,,,,,,1.38319E+12,1.38319E+12,0:00:11,TRUE,1,1,11,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383186121630\ProjectBase\ShootingStar.java,class、interfaceまたはenumがありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:09,TRUE,1,1,9,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383186131581\ProjectBase\ShootingStar.java,変数AはすでにメソッドBで定義されています,,,x,変数,start(),メソッド,,,1.38319E+12,1.38319E+12,0:00:08,TRUE,2,2,8,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383186131581\ProjectBase\ShootingStar.java,変数AはすでにメソッドBで定義されています,,,y,変数,start(),メソッド,,,1.38319E+12,1.38319E+12,0:00:08,TRUE,2,2,8,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383186281234\ProjectBase\ShootingStar.java,class、interfaceまたはenumがありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:06,TRUE,1,1,6,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383186473123\ProjectBase\ShootingStar.java,クラスAのメソッドBは指定された型に適用できません。,,,Turtle,クラス,sleep,メソッド,,,1.38319E+12,1.38319E+12,0:00:25,TRUE,1,1,25,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383186616651\ProjectBase\ShootingStar.java,シンボルを見つけられません,star,変数,,,,,,,1.38319E+12,1.38319E+12,0:00:28,TRUE,2,2,28,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383186616651\ProjectBase\ShootingStar.java,シンボルを見つけられません,star,変数,,,,,,,1.38319E+12,1.38319E+12,0:00:28,TRUE,2,2,28,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383186674105\ProjectBase\ShootingStar.java,';'がありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:11,TRUE,1,1,11,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383186685504\ProjectBase\ShootingStar.java,シンボルを見つけられません,star,変数,,,,,,,1.38319E+12,1.38319E+12,0:00:48,TRUE,2,2,48,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383186685504\ProjectBase\ShootingStar.java,シンボルを見つけられません,star,変数,,,,,,,1.38319E+12,1.38319E+12,0:00:48,TRUE,2,2,48,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383186988177\ProjectBase\ShootingStar.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38319E+12,1.38319E+12,0:00:13,TRUE,1,1,13,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383187121737\ProjectBase\ShootingStar.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38319E+12,1.38319E+12,0:00:06,TRUE,1,1,6,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383187128175\ProjectBase\ShootingStar.java,シンボルを見つけられません,upadate(),メソッド,,,,,,,1.38319E+12,1.38319E+12,0:00:27,TRUE,1,1,27,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383187201451\ProjectBase\ShootingStar.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38319E+12,1.38319E+12,0:00:06,TRUE,1,1,6,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383187260708\ProjectBase\ShootingStar.java,';'がありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:08,TRUE,1,1,8,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383187460462\ProjectBase\ShootingStar.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38319E+12,1.38319E+12,0:00:06,TRUE,1,1,6,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383187631515\ProjectBase\ShootingStar.java,シンボルを見つけられません,star3,変数,,,,,,,1.38319E+12,1.38319E+12,0:00:10,TRUE,1,1,10,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383187968460\ProjectBase\ShootingStar.java,変数AはすでにメソッドBで定義されています,,,i,変数,start(),メソッド,,,1.38319E+12,1.38319E+12,0:00:15,TRUE,2,1,15,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383187968460\ProjectBase\ShootingStar.java,変数AはすでにメソッドBで定義されています,,,j,変数,start(),メソッド,,,1.38319E+12,1.38319E+12,0:00:27,TRUE,2,1,27,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383190979190\ProjectBase\ShootingStar.java,クラスAのメソッドBは指定された型に適用できません。,,,Turtle,クラス,sleep,メソッド,,,1.38319E+12,1.38319E+12,0:00:44,TRUE,1,1,44,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191398002\ProjectBase\ShootingStar.java,class、interfaceまたはenumがありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:07,TRUE,1,1,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191523827\ProjectBase\ShootingStar.java,class、interfaceまたはenumがありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:08,TRUE,1,1,8,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191531843\ProjectBase\ShootingStar.java,この文に制御が移ることはありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:17,TRUE,1,1,17,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191548962\ProjectBase\ShootingStar.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38319E+12,1.38319E+12,0:00:12,TRUE,1,1,12,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191595973\ProjectBase\ShootingStar.java,この文に制御が移ることはありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:10,TRUE,1,1,10,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191606200\ProjectBase\ShootingStar.java,class、interfaceまたはenumがありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:10,TRUE,1,1,10,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191616297\ProjectBase\ShootingStar.java,この文に制御が移ることはありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:29,TRUE,1,1,29,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191740186\ProjectBase\ShootingStar.java,この文に制御が移ることはありません,,,,,,,,,1.38319E+12,1.38319E+12,0:01:16,TRUE,1,1,76,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191816379\ProjectBase\ShootingStar.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38319E+12,1.38319E+12,0:00:30,TRUE,1,1,30,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383191914301\ProjectBase\ShootingStar.java,class、interfaceまたはenumがありません,,,,,,,,,1.38319E+12,1.38319E+12,0:00:50,TRUE,1,1,50,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383192029961\ProjectBase\ShootingStar.java,この文に制御が移ることはありません,,,,,,,,,1.38319E+12,1.38319E+12,0:02:31,TRUE,1,1,151,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204308085\ProjectBase\Shootingstar2.java,文ではありません,,,,,,,,,1.3832E+12,1.3832E+12,0:00:07,TRUE,6,6,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204308085\ProjectBase\Shootingstar2.java,';'がありません,,,,,,,,,1.3832E+12,1.3832E+12,0:00:07,TRUE,6,6,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204308085\ProjectBase\Shootingstar2.java,文ではありません,,,,,,,,,1.3832E+12,1.3832E+12,0:00:07,TRUE,6,6,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204308085\ProjectBase\Shootingstar2.java,文ではありません,,,,,,,,,1.3832E+12,1.3832E+12,0:00:07,TRUE,6,6,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204308085\ProjectBase\Shootingstar2.java,';'がありません,,,,,,,,,1.3832E+12,1.3832E+12,0:00:07,TRUE,6,6,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204308085\ProjectBase\Shootingstar2.java,文ではありません,,,,,,,,,1.3832E+12,1.3832E+12,0:00:07,TRUE,6,6,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204575823\ProjectBase\Shootingstar2.java,';'がありません,,,,,,,,,1.3832E+12,1.3832E+12,0:00:08,TRUE,6,1,8,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204575823\ProjectBase\Shootingstar2.java,文ではありません,,,,,,,,,1.3832E+12,1.3832E+12,0:00:12,TRUE,6,2,12,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204575823\ProjectBase\Shootingstar2.java,';'がありません,,,,,,,,,1.3832E+12,1.3832E+12,0:00:11,TRUE,6,3,11,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204575823\ProjectBase\Shootingstar2.java,文ではありません,,,,,,,,,1.3832E+12,1.3832E+12,0:00:12,TRUE,6,2,12,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204575823\ProjectBase\Shootingstar2.java,';'がありません,,,,,,,,,1.3832E+12,1.3832E+12,0:00:11,TRUE,6,3,11,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204575823\ProjectBase\Shootingstar2.java,class、interfaceまたはenumがありません,,,,,,,,,1.3832E+12,1.3832E+12,0:00:11,TRUE,6,3,11,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204643877\ProjectBase\Shootingstar2.java,この文に制御が移ることはありません,,,,,,,,,1.3832E+12,1.3832E+12,0:02:01,TRUE,1,1,121,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383204764987\ProjectBase\Shootingstar2.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.3832E+12,1.3832E+12,0:00:07,TRUE,1,1,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178165497\ProjectBase\Swastika.java,';'がありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:16,TRUE,1,1,16,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178590223\ProjectBase\Swastika.java,<identifier>がありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:13,TRUE,6,4,13,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178590223\ProjectBase\Swastika.java,<identifier>がありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:13,TRUE,6,4,13,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178590223\ProjectBase\Swastika.java,<identifier>がありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:13,TRUE,6,4,13,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178590223\ProjectBase\Swastika.java,<identifier>がありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:13,TRUE,6,4,13,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178590223\ProjectBase\Swastika.java,';'がありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:27,TRUE,6,2,27,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178590223\ProjectBase\Swastika.java,<identifier>がありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:27,TRUE,6,2,27,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178659397\ProjectBase\Swastika.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38318E+12,1.38318E+12,0:00:23,TRUE,5,1,23,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178722922\ProjectBase\Swastika.java,シンボルを見つけられません,Tutle,クラス,,,,,,,1.38318E+12,1.38318E+12,0:00:40,TRUE,1,1,40,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178763473\ProjectBase\Swastika.java,シンボルを見つけられません,Turstle,クラス,,,,,,,1.38318E+12,1.38318E+12,0:00:07,TRUE,1,1,7,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178771374\ProjectBase\Swastika.java,シンボルを見つけられません,Turrtle,クラス,,,,,,,1.38318E+12,1.38318E+12,0:00:06,TRUE,1,1,6,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383178909924\ProjectBase\Swastika.java,<identifier>がありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:23,TRUE,1,1,23,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383179067346\ProjectBase\Swastika.java,式の開始が不正です,,,,,,,,,1.38318E+12,1.38318E+12,0:00:12,TRUE,2,2,12,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383179067346\ProjectBase\Swastika.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38318E+12,1.38318E+12,0:00:12,TRUE,2,2,12,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383179093213\ProjectBase\Swastika.java,class、interfaceまたはenumがありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:08,TRUE,1,1,8,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383180827095\ProjectBase\Swastika.java,';'がありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:10,TRUE,1,1,10,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383180837378\ProjectBase\Swastika.java,シンボルを見つけられません,kami,変数,,,,,,,1.38318E+12,1.38318E+12,0:08:12,TRUE,1,1,492,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383181329859\ProjectBase\Swastika.java,文ではありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:14,TRUE,4,3,14,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383181329859\ProjectBase\Swastika.java,文ではありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:14,TRUE,4,3,14,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383181329859\ProjectBase\Swastika.java,文ではありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:14,TRUE,4,3,14,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383181329859\ProjectBase\Swastika.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38318E+12,1.38318E+12,0:00:27,TRUE,4,1,27,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383181600665\ProjectBase\Swastika.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38318E+12,1.38318E+12,0:00:10,TRUE,1,1,10,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182454230\ProjectBase\TurtleRace.java,<identifier>がありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:11,TRUE,2,1,11,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182454230\ProjectBase\TurtleRace.java,構文解析中にファイルの終わりに移りました,,,,,,,,,1.38318E+12,1.38318E+12,0:00:05,TRUE,2,1,5,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182470983\ProjectBase\TurtleRace.java,シンボルを見つけられません,kama,変数,,,,,,,1.38318E+12,1.38318E+12,0:00:19,TRUE,6,6,19,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182470983\ProjectBase\TurtleRace.java,シンボルを見つけられません,kami,変数,,,,,,,1.38318E+12,1.38318E+12,0:00:19,TRUE,6,6,19,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182470983\ProjectBase\TurtleRace.java,シンボルを見つけられません,kami,変数,,,,,,,1.38318E+12,1.38318E+12,0:00:19,TRUE,6,6,19,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182470983\ProjectBase\TurtleRace.java,シンボルを見つけられません,kamu,変数,,,,,,,1.38318E+12,1.38318E+12,0:00:19,TRUE,6,6,19,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182470983\ProjectBase\TurtleRace.java,シンボルを見つけられません,kamu,変数,,,,,,,1.38318E+12,1.38318E+12,0:00:19,TRUE,6,6,19,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182470983\ProjectBase\TurtleRace.java,シンボルを見つけられません,kamu,変数,,,,,,,1.38318E+12,1.38318E+12,0:00:19,TRUE,6,6,19,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,文ではありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:10,TRUE,12,2,10,FALSE
NA,NA,C:\Users\student\.ppvdata\ppv.data\cash\ia13062\ia13062-5\1383182590056\ProjectBase\TurtleRace.java,';'がありません,,,,,,,,,1.38318E+12,1.38318E+12,0:00:01,TRUE,12,11,1,FALSE
